Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen
2,2,8874.383063790083,8510.398514143762,6586.892552096722,980.4729525042204,2106.5613551771653,1858.6137780820268
2,2,9900.13702819728,2948.192707918187,6397.780409531794,0.0,2278.930546420329,416.346501777729
2,2,5982.568011050568,4768.055096460968,10043.90309807926,1133.2121739679092,2956.174942343172,2889.359798103156
2,3,7461.644649249161,3015.4101399975925,5915.826709418568,400.44607862162405,1218.081361988844,807.3065315706879
1,3,7662.479994835832,11074.494162665591,17971.323689619843,1056.457075690379,7557.42576222585,1761.8013790394702
1,3,1486.715147054932,5878.480225015805,13134.168805751799,4630.157958836458,6020.182390194133,1667.8662710133253
2,3,14593.314837893911,2588.281232781542,5693.3370882878635,1512.2077228275034,891.6153233179401,995.99756858987
1,1,32419.72496322642,13258.671717243957,11515.788897237962,853.551710038461,4325.928016770009,3096.307424897889
2,1,20500.770651008173,7142.315243280218,13917.813392386284,3658.851073991199,6410.554648269189,640.0477827509656
2,1,24465.50093581816,7787.5898082871045,10842.064878102981,0.0,4914.62244941039,1659.6073067074037
1,1,9438.943713043227,1751.6400982171986,3458.3161133488306,1169.0760284975236,517.5442588443989,113.24821403986886
1,2,710.8472925162343,9222.776051873323,10542.47551713882,231.92774418486104,5016.100472880353,1212.5086948990963
1,3,9237.543316651243,6417.214988030133,3423.3374830744797,530.3062416458049,187.36031473734428,4645.904870436941
2,3,17855.208177170894,7658.0162286960285,9435.876536057094,2180.3031387951864,4036.3045492509696,3119.0754800193417
2,2,7019.095790654973,2660.6242364710065,11175.973861042798,295.677905510004,2658.8415410367506,623.9892036521237
2,2,17692.74309074231,4237.342299016063,1726.9833466873756,578.0676187345863,2954.998938032432,2357.848937980209
2,2,5662.608455571491,1007.6501077162876,378.77704770725313,3304.9052471101895,347.97728441777537,150.37641849798945
2,2,32198.573797187906,1305.8350117631935,4061.674092767733,9353.556337381404,2323.2479930949376,4466.562770478691
2,3,25540.579143915034,37095.220036902945,21231.78312092795,4777.415140215942,4566.842524655627,16660.74997371998
1,2,23181.860357545054,9413.328574818375,14728.099519448457,3690.0371250719368,5000.049025978921,6149.837917097106
2,3,18206.152017589175,4460.588574387432,7178.77353446676,886.3674112476555,3344.8113231770703,0.0
2,3,10947.157444194518,1004.7654894998063,4799.143214012105,2993.956950363088,0.0,806.4751044315619
2,3,14599.05773399616,1229.6217602823085,3028.5148796411227,137.1099627641318,0.0,662.9508180306698
1,3,4273.594693430037,19605.67575392552,25210.27935926306,1349.8326605319398,8115.392223572188,4779.830062996492
2,2,43281.41943294107,3390.917557876138,3534.205210027668,918.6939337211104,1843.724783915341,660.554057561025
1,1,18084.315969472445,2730.3121877158,12350.488135572285,0.0,2483.943495419801,2763.1749289417626
2,3,1222.5036087858061,4434.003743286731,2668.9283990761874,1670.9800306860338,438.9550188601735,1244.7876601782125
1,3,23843.340755046574,1993.2609597134951,2751.1040431603333,0.0,455.8361021940187,0.0
1,3,26663.553603040124,5987.435142758768,7454.201345024196,7078.227870221,1157.600864596052,1280.6090373773038
2,3,1957.2086683658956,1262.1352595233539,2611.5162307273845,1290.189521313112,141.43738474015356,830.9310408666181
2,2,662.1170698626726,5542.128520504582,12315.041807963285,1297.0797074588502,4576.687835712453,719.2560353954611
2,2,30046.403573261487,4344.151545615909,6007.116834656621,1640.27350262532,0.0,4434.789781279583
2,1,13808.166865543415,11430.249915695858,12627.373959399865,2944.877767278869,6760.70635106854,386.45550197384625
2,2,5002.0102096124665,15783.607608857475,17484.58860649782,666.536445579428,6667.258136853763,918.1509200779419
2,3,54239.39541569515,291.3396827885441,34.67850683076972,9893.452934452336,0.0,2640.997430013533
2,2,24485.269215819593,3779.1996577908276,3745.8683721769416,9693.441827419,330.04749607304325,5833.242685616705
1,2,18995.809918164963,3403.0355588319117,5664.083094383701,2425.954167971331,2688.0855275933864,2861.764408392188
1,1,10915.927525202096,7682.433763596207,14346.017971140522,157.126403953395,6350.185181044399,0.0
2,2,1074.7321111180167,11773.21859341014,23868.601056934538,2217.6279570877496,9743.294265831284,0.0
2,3,10785.331164014317,7726.202234158027,9864.198400120938,641.8202545866035,5107.60730307493,0.0
2,2,4849.849162083082,21232.05546299263,20218.58662280901,2263.585296349465,7566.168086963062,5477.140313255388
1,3,2278.0654938442062,14617.559844414136,21275.22769947378,1453.6279245623673,6670.849850309832,1942.1574078851593
1,1,45056.18975922979,53834.10817584348,55146.15424595907,7790.923170152871,24179.517873189056,6147.023844614528
1,3,10536.950671783197,6016.632046895443,10551.7838260577,1074.755819825815,5341.757198580065,1841.855952337553
2,3,5782.75331682074,22006.114081059222,28575.319622994768,1319.684230112141,13668.396272323858,899.2775484051675
2,3,6246.463761571668,1249.1085330083363,2265.496739006007,4360.500701572678,0.0,2232.8289448931623
2,3,4966.540466119988,4549.244058768596,8458.562227074144,714.7028947961687,1859.5542014558403,775.3444571373464
2,1,41669.49573689044,4917.203557266843,6056.476642066429,879.4571899272622,1325.6551107478813,1289.2691594140183
2,3,2.914026907682228,10371.259206980465,12070.397287330432,1114.5859493196986,5916.71280529648,0.0
1,2,25965.269528207155,943.4644359337447,3034.214903751903,1944.199951478497,0.0,1245.3549947042693
1,3,6113.62145297114,4815.203706309061,5601.05946679676,571.1178003384648,2092.7584006545358,1313.4273349508994
1,3,1629.660750283394,30691.28457315346,27234.095120518316,2302.0598326104687,17522.09671349866,1362.3263845396987
1,1,3227.4045574335914,10393.130339288406,10173.207236480213,557.5959773480245,7300.804645684692,1195.8959457784074
2,3,15361.893389043827,2548.752916560357,1924.2192536835016,389.4263993639739,41.50697667977957,426.70210737154366
2,3,7761.258319984467,5610.672150875436,7357.767453064981,0.0,3146.013498259522,1699.4901420337299
2,2,9262.497981167471,4052.4879781468967,8503.671192400669,455.4183722268276,3947.86775325058,500.19187831243505
2,1,34499.15379180126,39662.786828535194,58818.485454584596,3661.944771643437,26751.758632209498,2336.495255503621
2,2,5531.416717651322,4092.7570013299273,6238.421934808027,5430.953769728908,3250.0716563454716,1073.6924361896392
1,3,10502.83608835165,11999.87698557044,16366.168973132631,3224.5018812868548,8070.644048673431,1495.2591519072462
2,3,5803.779077978323,1968.259361651416,2951.919791750849,2810.76894688882,1536.9336295230223,1169.2866912595914
2,3,1053.0815375898687,21254.576788634415,44461.842344871446,0.0,25333.974167837478,1145.9009905664298
2,1,782.2453694593316,1589.732270649782,7836.074489428177,49.50066135046521,3421.350577668914,152.7983767912225
1,2,19906.773960232927,7350.5114844947875,14698.942023160125,1165.6914567962692,5125.071319495715,877.2376188475644
2,2,1507.153056989656,7742.829243447094,4740.23360796295,6012.737789116858,1059.0547447139004,3055.745288952292
1,3,6410.518012002646,2159.8950995190717,1509.2163793301008,1067.2679564691434,13.717402077300676,0.0
1,1,15479.179066162136,3313.8640048541633,3881.0717617061555,10801.845641323658,0.0,1768.9847961998123
1,2,19461.82399567043,1134.475309302512,20614.021806836132,5534.542388430806,3810.093596224465,14498.84130816946
1,1,4601.0781798218995,4576.6310130881375,3043.281317664109,9583.44674116908,1321.5268433619387,0.0
2,2,20581.393345577435,5087.543533965552,6416.674943161947,8484.719982783288,671.150472142922,1213.377538694036
1,3,8605.782548232835,7486.229465684995,8218.411091936438,396.938787842643,2303.5832972084245,1732.542443181337
1,3,20700.470673529897,2350.741657149073,988.3717792147776,5145.881506442447,432.02595317369565,1142.8778061603325
1,3,701.3216552519463,2532.774258612398,6946.564003429303,8166.050878651471,631.2662516206781,1041.7274704044762
1,2,9943.582920028484,12641.252718156647,26422.59476268856,731.6419601902622,11525.137853118433,523.3410261816399
1,3,9849.082944758304,1095.2270660432462,1532.9643383549137,1073.8024194035286,65.91012952597595,59.01853185044247
2,2,1761.2276246716992,3222.284471068053,4493.233871773458,468.0535936221228,425.6850270559887,1637.1391869654383
2,1,7255.541356945035,2349.2919229923136,3646.397939650791,520.4691108705146,707.2005980525416,95.00295458573368
2,3,857.1109179218367,10104.446389838971,13764.758723716954,0.0,8558.194208643145,86.61242127221625
1,3,10909.401870876993,9059.546254719606,11351.25657489598,1100.4133619589134,2889.271542771453,2023.0971265912744
1,3,20907.40478336135,1378.7283189139016,1202.4292097827638,2985.1409550800086,715.9099979681803,668.4275929610777
2,3,11656.260488138763,3460.4302303561,5094.784844174375,1709.2052764570467,3420.0629196516957,397.5013806499757
2,3,16368.114845001597,46360.6381451784,91734.13195276078,2099.142813602164,40458.66972554956,3370.2852698460356
1,3,24163.61594729572,74383.33235558536,30905.360407827073,1323.6354645780555,20196.19414968968,917.6588678656158
2,2,43488.43565011925,5073.623867336204,7899.745743471015,5536.590914049644,1958.859391502535,14573.503747650862
2,3,7554.623291367943,71.83234452889684,4059.030958153992,9756.33982765875,602.0513394538222,0.0
1,2,25065.630482571134,3170.276151897364,7453.494935399376,3748.587351630761,1029.3494361435937,2761.2016853124132
1,2,12118.776410081968,0.0,1996.216387662633,2933.7958382772485,0.0,185.83893904916715
1,2,12936.659294420355,2858.67082803669,2568.3354249559206,8841.719473515557,749.8535110340222,1491.7654226168552
2,3,11051.04652634582,26735.73822882208,31930.424551411234,2153.6573936931827,17679.529905013354,4967.573170005165
1,3,11146.082942539579,1803.327132896516,1613.7133220676378,35364.68567505909,53.10347706285413,2844.0300942899
2,3,5579.185171117203,12069.324774010052,11916.00660857156,76.41258546195954,4188.657469096746,0.0
2,2,287.4936392602083,1507.4102510562177,6547.414443873312,0.0,277.7803989692161,45.6991859299211
1,1,0.0,3423.2802425344694,7464.895357522598,0.0,4174.686243708445,116.44111207646878
1,1,443.5274558799385,0.0,189.9431582787131,419.26097030353327,16.49934088714994,238.68993884021486
1,2,1207.2409171216655,926.3901950349913,0.0,1398.0431252386704,164.82714750987486,0.0
1,1,9772.853403142472,2316.1421767870293,3490.033200072203,5817.541766590675,0.0,482.0206052223607
2,3,11510.15439376346,7803.527032532519,11036.673521888748,3232.095329829379,8854.948041659914,2723.94466479374
1,2,648.3575865926016,10437.092186109207,16567.206014764077,1261.3781442076531,7154.411382397779,1606.3951756214074
1,3,1659.1442442552693,7104.895135182601,7173.401341799175,2287.1264592914645,4433.750045255574,1382.4029017842365
2,3,55813.43986874054,2969.2336290872126,9771.610198217279,17894.457669584233,1938.1569215779798,2298.718615042834
2,3,13157.51614354231,1260.0719445578284,3373.195289135809,969.8534839037038,2318.103819419091,756.3168668001529
2,3,15365.915642400803,1478.8332342634799,3696.1586006592984,493.24697086169715,71.08355217743431,1492.9974282894275
1,2,2467.6676505249607,5831.282337328292,11246.586850143496,261.4924241272581,7509.850338309063,1808.0605185233867
2,3,8732.070365597812,10887.796710152616,16430.682811004925,1822.606152443438,8525.59592571001,1623.4722695379116
2,2,2426.022215142814,7546.172110645205,5262.845532241806,1080.5295735688328,2593.377174917381,1126.4116771695376
2,2,3510.3810805159583,15062.994487765756,28786.252963007024,1105.9252929075212,924.7035649311382,0.0
1,3,11275.208243196388,2108.4749440066853,1652.502791523839,2513.844005249723,440.98606368568676,1613.146809865811
2,3,12588.09322451139,10396.0082094378,17927.067190435966,149.81072513947845,6302.718179414268,1651.0439439744464
2,3,19054.1390521598,813.4728055732014,1944.870096827421,8894.85012161565,436.63555906074123,2941.4051230523523
2,2,13850.427748718375,2056.8124006091425,2029.264616838912,2749.66643423658,63.90368155878582,1330.836021638863
1,2,19213.011375666858,0.0,651.9347552749864,3017.9631218607046,0.0,1382.2195370780282
2,3,11204.557671667904,954.1110906759014,3406.5080534558265,2720.0003140277513,534.6162552295006,297.64324776727483
2,1,11388.14613755592,1083.8433553498278,3383.764420405568,1281.3463926229972,678.2871328382705,350.47320207363055
2,2,9200.497083845396,3903.8631434101776,4652.682339794729,1802.2486805814767,678.3207594656535,536.8272575151144
1,3,21071.59796519691,2164.5441116464267,3784.8504037554585,5473.008942188092,0.0,602.2323956417747
2,2,8651.244770857666,1544.845765702702,1063.8740539855264,3503.244502066538,394.2327858175735,0.0
2,2,15429.011533457448,1288.6005381445987,4041.237691403926,2522.249337060717,792.4666807374548,1068.5936454523076
2,2,4973.7681694920275,3415.7366462939385,2002.95458258164,3307.2151628136057,0.0,195.03967467237302
2,2,13613.113987659368,54.012390861988735,361.4928109975341,1728.5653823694506,0.0,736.0016374200649
1,1,12360.359287059297,10578.607635870043,9350.690654543192,2070.163319494095,2466.3169734867556,147.38303505357126
1,3,36908.65811877325,1570.6274186592368,3973.8235668647085,4394.567854930968,0.0,1965.404860904819
2,2,75899.89941253804,3757.5402781232065,7200.478401729475,16712.947314233643,180.50453047692076,837.9473796587279
1,1,18460.978885113538,554.1044884297569,3000.0026501653124,8398.075561039203,135.84318674439857,0.0
2,3,19520.12351302132,6571.856738764715,9941.018066620172,1331.9295853489862,1578.4540285249213,2900.947695402782
1,3,0.0,9110.768275744203,4246.29172872973,358.2120107686955,1311.7339836091946,301.0446992203242
1,3,44166.244439294926,1431.9157281654125,1281.0857009620095,1594.8339948826197,731.0377000465837,1953.4579116749624
1,3,6466.586446877895,1718.0630569009968,0.0,6427.701460216522,98.6047031738268,1064.052470634615
1,3,1138.8905507557583,704.592943319312,1275.473546658014,942.8785238326825,378.1332122512303,301.8958930897432
2,3,15049.769195426712,1643.2406082626826,3899.025561433882,489.8154020835287,1422.3728807736047,244.22447104602452
1,2,8490.46695746612,1393.9585402135929,1289.0743713129598,170.7334225544078,0.0,334.51029477777917
1,2,5554.616536220057,2006.0477017834478,2246.009230815379,313.0998455676294,0.0,71.36362059898084
1,3,5742.003190860397,1810.967240423973,1928.4585288848973,653.2921117530626,0.0,678.3074790944097
1,3,5134.6913933014375,7888.119421968019,6461.904508865237,5344.673030194944,2585.4266781738015,1375.894257296402
2,3,5286.492827867678,8664.364139620364,9142.163174832887,372.01194715388345,115.95394835189563,202.6690535901251
2,3,14324.507685791465,3985.3184283387072,3682.319902202284,0.0,777.8611203695134,3206.1651497221483
1,2,4091.7796120657576,5032.492879800933,3672.4649674679276,678.3694658363795,551.1355746546045,843.406395167099
1,3,15873.802341103868,4747.758720112682,6289.327848939364,1458.1530668200778,551.5369274508182,3010.877514874647
2,2,28877.201154154063,13344.82703680897,4792.337297232596,542.3971332332192,414.9730422066645,1384.4884828149734
2,3,37503.14967249885,7838.148828189662,9593.473317608463,3760.2996787804514,0.0,0.0
1,3,10409.27510416051,2880.5039532871388,2016.863861314037,8816.349434657166,521.3983455277939,546.753221585494
2,1,20364.477340473004,4395.790482111268,1114.5296738655525,459.4746944358163,85.84248056018396,163.52006832062636
2,2,22857.65353150465,8545.878331648142,35073.54998070015,0.0,12413.871393474054,4348.524284855531
1,3,9213.35971006377,2457.0380980986665,1240.892230362639,906.9604802432247,0.0,806.5720028171729
2,3,9501.127414662373,2723.4156911789496,3924.4965346337945,1602.320910005532,751.9317480491322,181.14828333648808
2,3,4363.507835666684,992.6083002648644,64.22108324058274,3502.174241952551,616.9781032695726,234.07797216276106
1,2,33285.85387133516,1902.6672690111275,1937.8907585937711,743.5637053479204,343.0084009630921,1550.126203764184
2,3,16121.174724625382,2257.4835966126075,2706.8853749131663,586.8845786606656,0.0,750.8773754438912
1,3,0.0,1882.3368940825196,1708.9161571351076,0.0,0.0,1773.211537226599
1,2,19955.278748355708,1098.5491250124662,4161.69538633325,3036.8913617882968,685.8522696303805,0.0
1,1,3366.618998882439,9821.538419746777,2866.4605396007664,837.8835485445912,8.63186039467314,1829.8862251586124
1,3,1096.835297274441,0.0,0.0,54.20921256130133,0.0,166.2117070148969
1,1,1581.820850782704,9290.634710031383,17408.90590787148,0.0,11134.984398728275,1692.98266223004
2,3,5146.885211290171,5826.869597897032,16007.659016233722,683.759068475541,7013.683249825528,3561.7499481927484
2,1,15980.449803654785,1228.6271151999454,2829.3955246924725,4049.0954166838974,1073.5447064910857,551.1561273973406
2,3,2855.531346329929,7263.205569322552,9739.114031757723,435.76533984448423,4123.94979142163,1249.966108089825
1,3,2242.1076244136593,7928.779852702431,14238.838750556572,329.35083700413884,7451.048864307977,0.0
1,3,1467.4006360296928,2785.7331299425064,13974.674382660665,2265.5760142063127,3859.465342898781,2406.1766034301127
1,2,13111.009133849942,0.0,2038.1782026430924,990.729394305543,243.0378586728889,2595.760767405062
2,2,16089.218830459178,1503.714024730792,3539.943173170349,3257.0800789073487,483.4719401944225,805.4021393087886
2,1,5818.713005145536,15654.342994707726,26159.35640067083,2261.0123637137553,13582.129931538755,882.1449812285903
2,1,4313.8032476407225,7627.292804270986,7967.899489609947,2890.9749488350462,3325.8243945575123,0.0
2,1,17381.53871690853,12884.874948218701,20434.490916128674,4364.661515193658,7110.363639963546,2408.0411968409035
1,2,3124.682988737978,7385.9094107995725,10457.826262588487,390.52120009761336,5187.637174642156,3293.965784297107
2,2,2053.2622518413596,2060.562375935549,2780.240564129209,453.2753068523373,1911.9908090887484,928.5827032747426
1,3,4406.457103875939,546.4960133740097,0.0,455.38008445375976,557.3642590329594,997.544835192603
1,2,3283.862387450816,1996.1991826275325,2256.3344770857766,2970.994088892953,149.57358827083993,653.270875218346
1,1,0.0,8790.59203350239,14395.796589701105,1340.9254145668215,6817.348077830899,458.6540729619552
2,1,465.2869495244612,26211.60664962582,19034.341570042136,474.7854731639479,9493.075839752437,6267.427895522712
1,2,1322.2681630734805,5278.462579346746,6816.031838788216,262.603235649439,2691.9152495859284,708.9811121048175
2,1,867.4128317647542,7024.272598378448,23428.7999889266,1901.1141538183765,10367.296993050864,176.71134373339225
2,3,274.2957327536954,1207.7878095961162,3225.1543372083615,2059.952874746721,505.9242074516988,1109.5812565441577
1,3,2858.2889800577655,7494.994912477764,11336.811440450809,0.0,4484.4265657348615,1882.2933466631562
2,2,44319.18572249041,7672.925458696235,5341.179707271223,7890.985353906402,1583.0920814699618,358.07458137876665
2,3,12417.31003354493,6725.464019218406,5229.304564344981,341.3041985650591,0.0,2632.632157546679
2,2,11105.436825455667,7325.122295468878,5923.641034474026,1264.8226920987079,753.7985754191512,309.74386904553086
1,2,3309.6680727755356,6189.804789161816,1603.1502791495432,4730.6373577004615,1072.3556178561882,2390.8066654794097
1,3,12205.165862814054,7347.327416917769,9383.298724053127,786.9207572386883,1620.0351835015265,2517.989496205039
2,1,112621.91130821632,28435.812169911453,18588.341483781736,17598.08212589268,5111.805785300593,8525.670658031424
2,2,0.0,7685.525998526722,11257.60620960925,1113.7767661775626,7151.982344081036,405.7231953374103
2,2,37646.92270274572,43801.48859242338,20028.375328690745,36682.144930705836,0.0,47993.12422262108
2,3,0.0,258.75743146673665,4756.972352916849,337.23004576111276,0.0,0.0
2,3,9077.697578019037,5039.701299354023,171.55866625907686,2710.189812276625,38.6754214889535,520.3889962143803
2,2,4116.911796352986,351.2073395898419,787.9919989300023,3481.4284095744556,120.09823973437437,787.1014266341234
2,3,1111.482676897127,8373.550726988831,8790.805079422491,6275.449336023224,3589.1527311001923,0.0
2,1,8228.761864747235,8235.756218938732,11434.132178338916,3310.075654299325,7052.6345067754255,121.35135935345187
2,3,2357.260940183149,9935.666096644465,12186.679741082184,379.50029139909077,3799.679076276567,1726.351243315965
2,2,17437.485089580907,5548.006223549374,2298.0762109209622,6998.081132931461,209.64779655713673,181.4179120359608
2,1,13432.258037115607,0.0,2176.098965646889,404.6735040627647,596.7945758939628,20.2542426275537
2,3,6005.3647069907065,0.0,4629.196004996589,947.2746300403038,447.90910061302134,618.1745756980076
2,3,2059.64601389835,3883.4277690122026,19180.642080240268,1302.8335432013569,4858.998991745985,759.4933738957105
2,3,7776.264688546081,329.08484904191266,2863.920604490249,1012.6551485258067,924.0273590611421,1352.1482912330296
2,3,18411.3849543211,4532.433390616186,3451.8269272425723,8044.026440602039,1068.2787211168197,1673.7948266083774
2,2,31136.33461626151,8008.0250186734875,5342.7858820447955,18720.4439719976,424.70349876693956,2837.1613714058417
1,3,3271.4853343395685,6459.220526043695,11145.760296136496,310.9220320329124,5271.135833859125,1275.395332030827
2,3,11739.280182492088,3004.681324493452,6977.690236167892,3891.4071445368963,354.19261007717455,586.8789583046384
2,2,9902.245816512332,2388.818068964814,905.590020893929,0.0,467.3814079179187,420.4122846187121
1,2,4048.6810292873415,13156.527445738378,22585.964686761956,3778.2380671545006,9517.380940710489,815.8639288444862
1,3,2824.614764485362,13782.199886165388,24577.666358537226,4310.827256053167,13484.558124353764,1953.4028740793115
2,2,26060.895185979625,12160.016697427624,7430.943076245462,5338.428976847363,286.4370808838017,6904.181848203737
1,3,776.772083560575,805.1805683307184,2882.281360006922,0.0,690.5205166631338,81.06497252640787
2,3,0.0,0.0,5070.394653531352,1026.7053656372586,371.1372632658964,1651.3713021410426
2,3,0.0,12222.149796614656,22298.11553159384,849.3011225372885,9002.92705016015,986.341920741062
2,3,6936.009388504449,837.4715683941924,1324.4473126102089,1527.9611389981055,567.3730664360442,28.21987103851228
1,2,2932.609943162515,3537.6812347139967,6668.823636096405,2413.0440255569874,5397.978452144379,0.0
2,3,2131.6620824709266,3281.559801395081,5844.087995811452,1722.6619561927419,3699.188805321046,705.837427605365
2,3,5097.244264150275,13435.691902038634,16025.78125274564,1364.950928639498,11301.312041638357,753.310373396065
2,2,18589.510025846048,2614.7280388877493,1031.4297157099327,1899.2338686810647,149.52464584578144,2396.578231340976
1,3,12766.14309590633,28013.925168338166,39738.02021637879,4818.31692858514,18926.926124806625,3424.3655605575304
2,3,7846.981284189486,1853.9055335669182,2402.743252613154,884.2319665678092,136.93535251425288,1359.4104899965503
1,2,2762.6469664051942,6014.301922217252,5590.882215130696,1404.8777848620953,4360.59652467631,1359.2197916769387
2,1,1078.2690259287608,7257.43502254128,12391.353248690519,1306.4304959656965,6597.807742446713,516.5803211176644
2,3,1935.4283236903511,9963.103969320391,16324.571969941706,1382.4524681939133,6135.340815266544,2074.6788716173032
1,3,2333.928228844254,16270.169471417685,36401.13200102279,943.0220463379867,13007.753066808713,1266.6497784526407
1,2,18725.59401156306,1449.4321302422316,1883.322423543971,2409.3823247784985,725.3693640091806,1449.576608489846
2,2,2367.2892062183,6403.154992217967,16227.35963491174,1210.7963014220363,4032.8463596678907,6322.517894628191
2,2,5036.083797139154,721.6053616119175,2129.4528125173015,2200.572766241235,0.0,100.10748265713497
2,3,13202.83772781514,363.0474288111071,1051.3388121691598,1642.7806987198717,351.12109425843215,666.0045005133358
2,3,5898.44922906122,7967.733285325364,9904.071436094657,0.0,4085.4384293352,413.13522402228557
2,3,2184.788537338056,2166.72229683195,1677.2512531657046,7576.838105046893,0.0,412.65179196987486
2,3,2249.019698725282,2722.954425512495,4831.427775152415,5201.598362426084,0.0,1435.1352472867045
2,3,3893.1972577930665,0.0,1595.4394838650805,25.0821079821078,587.6888425769434,365.8409303752539
2,2,13685.544810539539,1915.6586695028489,4015.2244207710914,1012.6504119547543,36.444939018096875,796.7633363355411
2,2,20359.480379013334,4937.346506860024,8395.197101594013,1427.0046788258446,2697.8400314404485,1734.1128862665507
2,3,3466.4370435662404,2224.653945863137,3302.062494588069,2747.312531303681,1149.0326049668265,612.9727239956983
1,1,644.6455219881368,0.0,143.59005789123137,721.6580648189163,5497.355080152793,323.0942137814379
2,2,9652.967903796141,3717.1747362742435,2695.25227791175,7011.99132274383,522.4616087045744,1319.950644782155
2,1,7309.221221316178,5614.627357863761,7158.836669143668,8811.86147069281,1358.2959956022285,2109.86854691621
2,3,2353.7161551298923,10790.184250254322,4672.569527925754,1386.8963203958208,1370.6603847430931,927.4237152317378
2,3,26747.081128028152,2114.9231749526557,2705.563557497536,678.2729914663037,0.0,1023.3224580815217
2,3,0.0,5986.687389058283,3923.0850331283705,542.995129039139,235.27381302509042,341.6797097528882
1,1,17060.819401325898,2282.064447028639,4728.087914872464,5474.851347323665,0.0,2313.0608008591225
2,1,2124.117079456888,6994.408875855533,1684.7201288767073,749.6924393821184,1265.6583583606657,0.0
1,2,8247.805335771782,0.0,2932.0647085255,2251.3604276969277,445.02854539027794,489.9437779442598
2,2,18033.39593375009,4102.703294059471,1875.2452932693204,4705.909838726783,98.95605213469877,1117.084560525344
2,3,5222.308378204244,0.0,0.0,1036.7201504818922,0.0,605.7294183325828
2,1,44923.51898591407,2671.4240168445995,2877.932785633046,5860.208325032203,552.43507174514,2303.7420897830034
1,2,23451.621378589698,3033.7999551248436,7840.941376992194,11126.712119143262,353.55189450867823,2526.9720996001474
2,1,26874.11223688767,1070.7093676336854,3234.0638301150357,2322.4606729159327,0.0,1746.4011436444512
2,2,17864.024769084346,714.3800040144682,3578.7523631519634,3485.05968027087,86.95314729976303,563.1487121048557
2,1,10537.165961331197,4424.6884329923605,5344.779919064117,256.00953227527606,1007.4560910325722,2569.645343972663
2,3,6936.954232837293,8269.97478812664,10713.907253040892,940.4051237995754,2915.8296081676376,2226.4254560261174
1,3,3197.412428668451,7130.160315363515,13021.8533679035,1.3202731835773136,8027.035620077134,3310.825790131917
2,2,8226.512396329783,2232.0620552107457,3421.5042713651283,2132.586922138332,816.7564190382659,617.3276508357017
1,2,13674.23950793725,245.40588609082673,121.69785742945487,2748.2521309379035,541.786380851717,281.3559453966032
1,1,16298.965950269232,5019.208177051135,2872.2955494199064,896.0998994895808,507.34824347176976,287.3870008598846
1,2,8257.275880109168,4929.162872493063,2689.055311864684,6211.45194636459,551.9814136915239,0.0
2,3,2879.5260300338946,1876.3554925384342,2635.419091910837,1895.462902691987,562.934893488438,983.9441377388223
2,2,3142.8401025744265,22998.130003233422,33820.42371863371,6470.837185028161,18493.00246006423,4859.161815969031
1,3,4893.7365894347795,972.1110317399355,2538.9740063567524,6731.1769131539795,520.9786852881475,1657.3927862886862
2,3,30644.36369035791,7371.707996395861,15703.722078464662,1045.8387057825325,189.74101149960708,1221.5731842604102
1,2,9754.687542618789,17231.99165826,3957.816426154327,4742.828103408125,795.537163525139,3503.2500384830123
2,2,30422.936828282425,0.0,769.5107097334976,3900.232922617988,388.3354310583034,502.7992761485811
1,3,9194.428976067094,4841.302622071921,5589.279185294504,337.1943970842778,544.5406399229819,464.8961620748943
2,2,7109.608817757689,2047.577955984038,1402.2185802690835,5496.375024378621,3516.2677311562206,1048.17474421901
2,2,55134.16347611229,4029.973129280486,2144.287113600074,6125.650588163745,1432.7169066864406,3184.95708355802
2,2,53342.81596285944,5931.899340985652,8752.641054109405,2630.0730340562322,604.0583789471227,856.2442777149622
2,2,10581.554904332936,4591.2964614125485,1369.6867323836436,262.9339563205577,711.5923050048048,243.50637159492226
2,3,8662.707436116356,1250.3293006533856,784.8290599210682,7179.013340184699,0.0,274.3031572241215
1,1,21721.967927277794,2426.5179711584187,1764.8026065132838,470.0211019444211,504.53865966694104,260.31956361921675
1,1,3167.6051024514095,979.4976333261216,7558.40039851196,4186.372580630088,2479.0222235536953,495.3371847103267
2,2,686.652509385368,9178.93684670611,16501.432725691768,0.0,6647.280407590429,1587.6385707366169
1,1,5168.460837505284,23494.795072047058,13876.232150784652,10024.183057716966,0.0,3550.257819574811
1,2,0.0,9846.928244567422,21898.126104477342,1933.889197604022,4805.883840382516,2448.5238003593536
2,1,21308.651790085147,1164.2951614938822,2294.5939646013658,3536.99090657592,602.7572801600937,3792.302082130104
1,1,9846.975604117604,9658.682698832228,19089.380704784515,1398.5297651216397,6147.686003756916,491.3815847375437
2,3,15895.416632139484,0.0,598.2013412041898,2538.677439339956,0.0,295.73774857626336
1,2,6151.1656540958065,2074.9549337643552,0.0,6219.0742183451475,732.9546488489876,283.01365008828236
1,1,1588.5856026522272,5049.5039853182425,571.934573572519,1094.2037001456374,274.73163201587255,2083.4422184192376
2,1,1222.405580687654,7545.360052570578,7477.36632858591,65.55645839162509,1103.8644433782738,1310.8700316936333
2,3,37454.50629698351,1983.154543282167,1780.239908045726,4553.895084546482,359.93679312087727,1594.5815238479172
2,3,2165.2918222557746,1660.4536983114535,0.0,556.341991619787,855.3347820633106,932.0578376984124
